ID точки,Город,Область,Тип Пункта,Название пункта приема/выдачи,Адрес пункта приема/выдачи,Метро,"Макс. габариты 1 места, см","Макс. размер коробки, см","Макс. вес 1 места, кг",Способы оплаты,Время работы,График обслуживания,Услуга по приему возвратов,Широта,Долгота,Временное закрытие точки,x,y
9905-137,Москва,Московская обл.,Постамат,Постамат: Халва: 9905-137: ТЦ АссортиДа,"123181, Маршала Катукова ул., д. 11, к. 1",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.811095,37.403427,Нет,4163730.4475633805,7520901.556124731
5002-289,Павловский Посад,Московская обл.,ПВЗ,ПВЗ: Ситилинк: 5002-289: БЦ Аленушка,"142500, Павловская ул., д. 26",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 10-21 (обед: 14-15),"Пн, Ср, Пт",Нет,55.7816,38.652054,Нет,4302726.969394113,7515060.677794733
5002-291,Дмитров,Московская обл.,ПВЗ,ПВЗ: Ситилинк: 5002-291: ТК Пингвин,"141851, Московская ул., д. 7",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 10-21 (обед: 14-15),"Вт, Чт, Сб",Нет,56.336566,37.514011,Нет,4176040.602133264,7625710.271174831
7701-907,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-907: Торговые ряды,"123376, Красная Пресня ул., д. 23Б, стр. 1",метро Улица 1905 года,34.6x23.5x43.6,L,15 кг,Карта,Ежедневно: 9-23,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.761534,37.568215,Нет,4182074.563812222,7511089.545715061
5005-044,Красногорск,Московская обл.,Постамат,Постамат: PickPoint: 5005-044,"143408, Космонавтов б-р, д. 7",,43.6x34.6x23,,15 кг,Наличные,Круглосуточно,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.835624,37.277219,Нет,4149681.037269343,7525762.392281802
5005-041,Люберцы,Московская обл.,Постамат,Постамат: PickPoint: 5005-041: Фикс-Прайс,"140005, Комсомольская ул., д. 21",метро Котельники,34.6x23.5x43.6,,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.677037,37.880994,Нет,4216892.962823052,7494389.675909256
5001-841,Жуковский,Московская обл.,Постамат,Постамат: PickPoint: 5001-841: ТЦ Океан,"140187, Гагарина ул., д. 67",,40.5x35.8x64,,15 кг,Карта,Ежедневно: 10-22,"Пн, Ср, Пт",Да,55.608123,38.09097,Нет,4240267.384221859,7480796.2956589665
5002-293,Чехов,Московская обл.,ПВЗ,ПВЗ: Ситилинк: 5002-293: ТК Чеховский,"142301, Товарная ул., вл. 2, пав. 108",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 9-20 (обед: 13-14),"Вт, Чт, Сб",Нет,55.146805,37.489077,Нет,4173264.9619498244,7390410.258299566
7702-389,Москва,Московская обл.,ПВЗ,ПВЗ: Ситилинк: 7702-389,"111539, Вешняковская ул., д. 9, к. 2",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 10-21 (обед: 14-15),"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.736883,37.828829,Нет,4211085.98158582,7506213.822226146
5002-295,Видное,Московская обл.,ПВЗ,ПВЗ: Ситилинк: 5002-295: ТЦ Солнечный,"142701, Советская ул., д. 10, к. 1",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 10-21 (обед: 14-15),"Пн, Ср, Пт",Нет,55.550946,37.702484,Нет,4197021.320521544,7469536.173087194
5002-297,Домодедово,Московская обл.,ПВЗ,ПВЗ: Ozon: 5002-297,"142003, Лунная ул., д. 25, к. 3",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 10-20,"Вт, Чт, Сб",Да,55.418936,37.758293,Нет,4203233.949983226,7443601.278809248
9905-139,Москва,Московская обл.,Постамат,Постамат: Халва: Дикси: Мытная,"115162, Мытная ул., д. 52",,42.7x21.1x45.7,,15 кг,Карта,Круглосуточно,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.716912,37.618878,Нет,4187714.343174282,7502266.013839513
9902-030,Москва,Московская обл.,ПВЗ,ПВЗ: Ozon: 9902-030,"127051, Сретенка ул., д. 21/28, стр. 1",метро Сухаревская,180,XXL,31.5 кг,Оплата только на сайте,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.770574,37.632135,Нет,4189190.105663728,7512878.340533137
9902-037,Москва,Московская обл.,ПВЗ,ПВЗ: PickPoint: 9902-037,"119019, Арбат ул., д. 4, стр. 1",метро Арбатская (ФИл),180,XXL,31.5 кг,Оплата только на сайте,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.752003,37.59835,Нет,4185429.1766672777,7509204.043043526
7701-135,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-135: ТЦ Динамит,"109145, Жулебинский б-р, д 5",метро Лермонтовский проспект,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-21,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.698553,37.8449,Нет,4212874.997122359,7498638.641139267
7701-576,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-576: ТРЦ Ладья,"125368, Дубравная ул.,  д. 34/29",метро Митино,40.5x35.8x64,,15 кг,Карта,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.846082,37.35795,Нет,4158667.9710805747,7527835.754166589
7705-054,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7705-054: Фикс-Прайс,"117535, Россошанская ул., д. 13, к. 1",метро Улица Академика Янгеля,34.6x23.5x43.6,L,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.595852,37.614302,Нет,4187204.945184412,7478378.330212246
5005-045,Долгопрудный,Московская обл.,Постамат,Постамат: PickPoint: 5005-045: Продукты,"141701, Ракетостроителей пр-кт, д. 9, к. 1",,43.6x34.6x23,,15 кг,Наличные,Круглосуточно,"Вт, Чт, Сб",Нет,55.933963,37.506316,Нет,4175183.9986516093,7545280.773164154
9902-034,Москва,Московская обл.,ПВЗ,ПВЗ: PickPoint: 9902-034,"127254, Руставели ул., д. 3, к. 2",,180,XXL,31.5 кг,Оплата только на сайте,Ежедневно: 10-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.812505,37.585058,Нет,4183949.5179956527,7521180.888465787
5002-871,Ивантеевка,Московская обл.,ПВЗ,ПВЗ: Ozon: 5002-871,"141280, Заводская ул., д. 12А",,180,XXL,31.5 кг,Оплата только на сайте,Ежедневно: 9-21,"Вт, Чт, Сб",Нет,55.971816,37.895956,Нет,4218558.5250443,7552807.063476221
9905-141,Москва,Московская обл.,Постамат,Постамат: Халва: Магазин Wake Up and Табак,"107497, Щелковское шоссе, д. 79, к. 1",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.811098,37.809989,Нет,4208988.722379276,7520902.150438118
5015-023,Балашиха,Московская обл.,Постамат,Постамат: Халва: 5015-023: Фикс-Прайс,"143989, Железнодорожный мкр., Маяковского ул., д. 25",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.747475,37.994541,Нет,4229532.957044155,7508308.437376408
9905-140,Москва,Московская обл.,Постамат,Постамат: Халва: 9905-140: Гастроном,"123056, Большая Грузинская ул., д. 57, стр. 1",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.771426,37.583264,Нет,4183749.81082917,7513046.951876995
5005-473,Домодедово,Московская обл.,Постамат,Постамат: PickPoint: 5005-473: Фикс-Прайс,"142001, Дачная ул., д. 34",,43.6x34.6x23,,15 кг,Наличные,Ежедневно: 9-21,"Вт, Чт, Сб",Нет,55.450159,37.753658,Нет,4202717.9841434,7449727.559095419
5001-080,Домодедово,Московская обл.,Постамат,Постамат: PickPoint: 5001-080: ТЦ Сфера,"142000, Корнеева ул., д. 1",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 9-21,"Вт, Чт, Сб",Да,55.436699,37.773807,Нет,4204960.960563392,7447085.97160338
5001-242,Сергиев Посад,Московская обл.,Постамат,Постамат: PickPoint: 5001-242: ТЦ Сергиев Град,"141300, Вокзальная пл., д. 1Б",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 10-20,"Вт, Чт, Сб",Да,56.303227,38.13573,Нет,4245250.044629768,7619017.918726658
9905-142,Москва,Московская обл.,Постамат,Постамат: Халва: Универсам: Бронницкий,"109202, Бронницкий пер., д. 2",,38.2x35.2x45.7,L,15 кг,Карта,Круглосуточно,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.730048,37.751297,Нет,4202455.158825636,7504862.4722872
7701-721,Москва,Московская обл.,Постамат,Постамат: PickPoint: 7701-721: ТРЦ Ривьера,"115280, Автозаводская ул., д. 18",,40.5x56.5x62.5,XXL,15 кг,Карта,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Да,55.705042,37.639824,Нет,4190046.0412284373,7499920.543550113
5001-081,Чехов,Московская обл.,Постамат,Постамат: PickPoint: 5001-081: ТЦ Дарина,"142301, ул Чехова, стр 2/1",,62.9x40.5x35.8,XXL,15 кг,Карта,Ежедневно: 9-20,"Вт, Чт, Сб",Да,55.147788,37.487353,Нет,4173073.0471476964,7390601.742220092
5005-035,Химки,Московская обл.,Постамат,Постамат: PickPoint: 5005-035: Фикс-Прайс,"141421, Сходня мкр., Первомайская ул., д. 2",,43.6x34.6x23,XXL,15 кг,Наличные,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.950108,37.300217,Нет,4152241.1629186072,7548489.974350152
5005-460,Щербинка,Московская обл.,Постамат,Постамат: PickPoint: 5005-460: Магазин Пивбаза,"108831, Южный квартал ул., д. 7",,43.6x34.6x23,,15 кг,Наличные,Ежедневно: 10-23,"Пн, Ср, Пт",Нет,55.49414,37.552031,Нет,4180272.9691732237,7458365.323262239
9902-036,Москва,Московская обл.,ПВЗ,ПВЗ: PickPoint: 9902-036,"123308, Маршала Жукова пр-кт, д. 12, к. 4",,180,XXL,31.5 кг,Оплата только на сайте,Пн-Пт: 10-20; Сб-Вс: 10-18,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.776704,37.494844,Нет,4173906.941453229,7514091.5535854
5002-874,Химки,Московская обл.,ПВЗ,ПВЗ: PickPoint: 5002-874,"141401, Летчика Ивана Федорова ул., д. 8, к. 1",,180,XXL,31.5 кг,Оплата только на сайте,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.957372,37.444506,Нет,4168303.3409256767,7549934.3029034715
5002-298,Ивантеевка,Московская обл.,ПВЗ,ПВЗ: PickPoint: 5002-298: ТЦ Ника,"141281, Хлебозаводская ул., д. 31/1",,180,XXL,31.5 кг,"Карта, Наличные",Ежедневно: 10-21,"Вт, Чт, Сб",Да,55.970831,37.930824,Нет,4222440.01304928,7552611.12320329
9905-143,Москва,Московская обл.,Постамат,Постамат: Халва: 9905-143,"127591, Керамический проезд, д. 53, к. 1",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.876319,37.566844,Нет,4181921.944790345,7533833.562407631
5015-024,Щелково,Московская обл.,Постамат,Постамат: Халва: 5015-024: Фикс-Прайс,"141112, Октябрьская ул., стр. 19",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-21,"Пн, Ср, Пт",Нет,55.908485,37.992026,Нет,4229252.98852481,7540219.136483785
9905-144,Москва,Московская обл.,Постамат,Постамат: Халва: 9905-144: Фикс-Прайс,"115533, Нагатинская наб., д. 12, к. 4, стр. 2",,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-21,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.681175,37.648564,Нет,4191018.973577971,7495206.663811158
9905-145,Москва,Московская обл.,Постамат,Постамат: Халва: 9905-145: Цветы,"115035, Овчинниковская наб., д. 22/24, стр. 1",метро Новокузнецкая,38.2x35.2x45.7,L,15 кг,Карта,Ежедневно: 9-21,"Пн,Вт,Ср,Чт,Пт,Сб",Нет,55.7432,37.632978,Нет,4189283.947994467,7507462.9686681265
9902-039,Москва,Московская обл.,ПВЗ,ПВЗ: МТС: 9902-039,"108811, 47-й км МКАД, стр. 20",,180,XXL,15 кг,Оплата только на сайте,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.658613,37.430999,Нет,4166799.7485635323,7490753.173770449
9902-038,Москва,Московская обл.,ПВЗ,ПВЗ: МТС: 9902-038,"119049, Шаболовка ул., д. 10,  к. 1",,180,XXL,15 кг,Оплата только на сайте,Ежедневно: 10-22,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.72381,37.610058,Нет,4186732.505265485,7503629.361877787
7705-557,Москва,Московская обл.,Постамат,Постамат: Халва: Пятерочка: Дмитрия Ульянова,"119333, Дмитрия Ульянова ул., д. 1",метро Академическая,45.7x42.7x32.1,L,15 кг,Оплата только на сайте,Ежедневно: 8-23,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.693907,37.558812,Нет,4181027.826640293,7497720.954237408
7705-560,Москва,Московская обл.,Постамат,Постамат: Халва: 7705-560: Пятерочка,"125284, Хорошевское шоссе, д. 48",метро Беговая,45.7x42.7x32.1,L,15 кг,Карта,Ежедневно: 8-23,"Пн, Вт, Ср, Чт, Пт, Сб",Нет,55.776267,37.534694,Нет,4178343.023161341,7514005.058834175
