ShortName,FullName,CommonName,global_id,geoData,lon,lat,x,y
Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 46»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 46»,Физкультурно-оздоровительный комплекс «Спортивная школа олимпийского резерва № 46»,2372609670,"{'coordinates': [[37.6603826070395, 55.5955050890855]], 'type': 'MultiPoint'}",37.6603826070395,55.5955050890855,4192334.614895494,7478309.983401197
"СК «Юность» (124527, город Зеленоград, корпус 813)","Спортивный комплекс «Юность» (124527, город Зеленоград, корпус 813)","СК «Юность» (124527, город Зеленоград, корпус 813)",2372609671,"{'coordinates': [[37.1870076119497, 55.9768071271313]], 'type': 'MultiPoint'}",37.1870076119497,55.9768071271313,4139638.7514878293,7553799.995814815
ВМХ-велодром «Бутырский» (крытый),ВМХ-велодром «Бутырский» (крытый),ВМХ-велодром «Бутырский» (крытый),2372609672,"{'coordinates': [[37.574464961688, 55.8270819719773]], 'type': 'MultiPoint'}",37.574464961688,55.8270819719773,4182770.3063648073,7524069.297145224
«Спортивный зал»,"ЛВС №2 СК «Куркино», «Спортивный зал»",«Спортивный зал»,2372609673,"{'coordinates': [[37.388880550861, 55.881629671383]], 'type': 'MultiPoint'}",37.388880550861,55.881629671383,4162111.1442523766,7534887.468806082
Комплекс спортивных сооружений «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,Комплекс спортивных сооружений «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,Комплекс спортивных сооружений «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,2372609674,"{'coordinates': [[37.263196069143, 55.4432365690679]], 'type': 'MultiPoint'}",37.263196069143,55.4432365690679,4148120.0117469123,7448368.887350481
Спортивный комплекс «Акватория ЗИЛ»,Спортивный комплекс «Акватория ЗИЛ»,Спортивный комплекс «Акватория ЗИЛ»,2372609675,"{'coordinates': [[37.6473542293608, 55.7011070884265]], 'type': 'MultiPoint'}",37.6473542293608,55.7011070884265,4190884.3025264386,7499143.176089169
Спортивный комплекс «Юрловский»,Спортивный комплекс «Юрловский»,Спортивный комплекс «Юрловский»,2372609676,"{'coordinates': [[37.62581884861, 55.867881382203]], 'type': 'MultiPoint'}",37.62581884861,55.867881382203,4188486.99490722,7532159.407753224
Спортивная площадка «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,Спортивная площадка «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,Спортивная площадка «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,2372609677,"{'coordinates': [[37.263528853655, 55.441930094085]], 'type': 'MultiPoint'}",37.263528853655,55.441930094085,4148157.0571493316,7448112.491067015
СК «Чертаново»,"Спортивный комплекс «Чертаново» (117648, микрорайон Северное Чертаново, корпус 806)",СК «Чертаново»,2372609678,"{'coordinates': [[37.5947113128284, 55.6356276277641]], 'type': 'MultiPoint'}",37.5947113128284,55.6356276277641,4185024.1198641793,7486218.753480268
Крытое сооружение с искусственным льдом «Яуза»,Крытое сооружение с искусственным льдом «Яуза»,Крытое сооружение с искусственным льдом «Яуза»,2372609679,"{'coordinates': [[37.665306329727, 55.880655942508]], 'type': 'MultiPoint'}",37.665306329727,55.880655942508,4192882.721197874,7534694.220845553
Стадион «Вымпел»,Стадион «Вымпел»,Стадион «Вымпел»,2372609680,"{'coordinates': [[37.755315899849, 55.789814171373]], 'type': 'MultiPoint'}",37.755315899849,55.789814171373,4202902.540710377,7516686.881168274
"СК «Юность» (124498, город Зеленоград, корпус 443)","Спортивный комплекс «Юность» (124498, город Зеленоград, корпус 443)","СК «Юность» (124498, город Зеленоград, корпус 443)",2372609681,"{'coordinates': [[37.2066577042286, 55.9930819269643]], 'type': 'MultiPoint'}",37.2066577042286,55.9930819269643,4141826.1897543566,7557038.586659036
Спортивный зал «ГБУ «СШОР № 64» Москомспорта»,Спортивный зал «ГБУ «СШОР № 64» Москомспорта»,Спортивный зал «ГБУ «СШОР № 64» Москомспорта»,2372609682,"{'coordinates': [[37.781727612019, 55.701017289289]], 'type': 'MultiPoint'}",37.781727612019,55.701017289289,4205842.679060118,7499125.436596989
Комплекс спортивных сооружений «Есенинский»,Комплекс спортивных сооружений «Есенинский»,Комплекс спортивных сооружений «Есенинский»,2372609683,"{'coordinates': [[37.7810346630436, 55.7009900613429]], 'type': 'MultiPoint'}",37.7810346630436,55.7009900613429,4205765.540333032,7499120.05782357
СК «Олимпийский центр синхронного плавания Анастасии Давыдовой»,Спортивный комплекс «Олимпийский центр синхронного плавания Анастасии Давыдовой»,СК «Олимпийский центр синхронного плавания Анастасии Давыдовой»,2372609684,"{'coordinates': [[37.6473542293608, 55.7011070884265]], 'type': 'MultiPoint'}",37.6473542293608,55.7011070884265,4190884.3025264386,7499143.176089169
СК «Дом физической культуры»,Спортивный комплекс «Дом физической культуры»,СК «Дом физической культуры»,2372609685,"{'coordinates': [[37.6898532794048, 55.7768219582428]], 'type': 'MultiPoint'}",37.6898532794048,55.7768219582428,4195615.275136534,7514114.901048805
ЦТВС «Москва»,Центр технических видов спорта «Москва»,ЦТВС «Москва»,2372609686,"{'coordinates': [[37.67692565918, 55.653475616156]], 'type': 'MultiPoint'}",37.67692565918,55.653475616156,4194176.179035941,7489739.469648765
Спортивный зал ГБНОУ «Спортивный интернат «Чертаново» Москомспорта,Спортивный зал ГБНОУ «Спортивный интернат «Чертаново» Москомспорта,Спортивный зал ГБНОУ «Спортивный интернат «Чертаново» Москомспорта,2372609687,"{'coordinates': [[37.5949318658312, 55.62684645379]], 'type': 'MultiPoint'}",37.5949318658312,55.62684645379,4185048.671712144,7484487.156933254
Бассейн плавательный (детский) «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,Бассейн плавательный (детский) «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,Бассейн плавательный (детский) «Спортивная база «Олимпийские надежды» ГБУ «Московская баскетбольная академия» Москомспорта»,2372609688,"{'coordinates': [[37.262464933804, 55.4429242432662]], 'type': 'MultiPoint'}",37.262464933804,55.4429242432662,4148038.6221332736,7448307.592504026
Спортивный зал «На ул. Академика Бочвара»,Спортивный зал «На ул. Академика Бочвара»,Спортивный зал «На ул. Академика Бочвара»,2372609689,"{'coordinates': [[37.4606249811859, 55.806098245869]], 'type': 'MultiPoint'}",37.4606249811859,55.806098245869,4170097.697703398,7519911.740404421
Спортивный зал «Зеленоград 1613»,Спортивный зал «Зеленоград 1613»,Спортивный зал «Зеленоград 1613»,2372609690,"{'coordinates': [[37.1552145989015, 55.9744720848914]], 'type': 'MultiPoint'}",37.1552145989015,55.9744720848914,4136099.5694645196,7553335.447730146
ВМХ-велодром «Зеленоград»,ВМХ-велодром «Зеленоград»,ВМХ-велодром «Зеленоград»,2372609691,"{'coordinates': [[37.1742207686289, 55.9628852126472]], 'type': 'MultiPoint'}",37.1742207686289,55.9628852126472,4138215.3266005036,7551030.696728837
Спортивный зал «Орехово»,Спортивный зал «Орехово»,Спортивный зал «Орехово»,2373050987,"{'coordinates': [[37.713616964831, 55.6149512075357]], 'type': 'MultiPoint'}",37.713616964831,55.6149512075357,4198260.636497551,7482142.102048331
"Физкультурно-оздоровительный комплекс (121433, Малая Филёвская улица, дом 34, корпус 2, строение 4)","Физкультурно-оздоровительный комплекс (121433, Малая Филёвская улица, дом 34, корпус 2, строение 4)","Физкультурно-оздоровительный комплекс (121433, Малая Филёвская улица, дом 34, корпус 2, строение 4)",2373050988,"{'coordinates': [[37.4562317085733, 55.7347606005486]], 'type': 'MultiPoint'}",37.4562317085733,55.7347606005486,4169608.6408332465,7505794.1766517265
Стадион «Москвич»,Стадион «Москвич»,Стадион «Москвич»,2373050989,"{'coordinates': [[37.73570895195, 55.708106694122]], 'type': 'MultiPoint'}",37.73570895195,55.708106694122,4200719.905254249,7500526.048101097
